platform,backend,model,parameter_class,weight_quantization,test_type,length_tokens,metric,value,unit,direction,statistic,repetitions,status,source_file,notes
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,8192,prefill_throughput,13.270,tokens/s,higher_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m8321_prefill_text_8192_r1.log,prompt evaluation; one generated token only closes the run
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,16384,prefill_throughput,7.510,tokens/s,higher_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m16513_prefill_text_16384_r1.log,prompt evaluation; one generated token only closes the run
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,32768,prefill_throughput,2.940,tokens/s,higher_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m32897_prefill_text_32768_r1.log,prompt evaluation; one generated token only closes the run
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,1024,process_peak_rss,5085.670,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m1280_decode_text_1024_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,1024,attention_kv_cache,180.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m1280_decode_text_1024_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,1024,recurrent_state,0.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m1280_decode_text_1024_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,1024,total_context_state,180.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m1280_decode_text_1024_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,2048,process_peak_rss,5086.590,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m2304_decode_text_2048_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,2048,attention_kv_cache,324.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m2304_decode_text_2048_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,2048,recurrent_state,0.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m2304_decode_text_2048_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,2048,total_context_state,324.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m2304_decode_text_2048_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,3072,process_peak_rss,5062.420,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m3328_decode_text_3072_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,3072,attention_kv_cache,468.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m3328_decode_text_3072_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,3072,recurrent_state,0.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m3328_decode_text_3072_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,3072,total_context_state,468.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m3328_decode_text_3072_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,4096,process_peak_rss,5243.110,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m4352_decode_text_4096_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,4096,attention_kv_cache,612.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m4352_decode_text_4096_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,4096,recurrent_state,0.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m4352_decode_text_4096_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,4096,total_context_state,612.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m4352_decode_text_4096_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,8192,process_peak_rss,5821.220,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m8448_decode_text_8192_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,8192,attention_kv_cache,1188.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m8448_decode_text_8192_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,8192,recurrent_state,0.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m8448_decode_text_8192_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,8192,total_context_state,1188.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m8448_decode_text_8192_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,16384,process_peak_rss,6974.600,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m16640_decode_text_16384_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,16384,attention_kv_cache,2340.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m16640_decode_text_16384_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,16384,recurrent_state,0.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m16640_decode_text_16384_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,16384,total_context_state,2340.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m16640_decode_text_16384_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,32768,process_peak_rss,9045.380,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m33024_decode_text_32768_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,32768,attention_kv_cache,4644.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m33024_decode_text_32768_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,32768,recurrent_state,0.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m33024_decode_text_32768_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,long_generation_decode,32768,total_context_state,4644.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m33024_decode_text_32768_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,1024,process_peak_rss,4569.240,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m1153_prefill_text_1024_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,1024,attention_kv_cache,180.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m1153_prefill_text_1024_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,1024,recurrent_state,0.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m1153_prefill_text_1024_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,1024,total_context_state,180.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m1153_prefill_text_1024_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,2048,process_peak_rss,5156.850,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m2177_prefill_text_2048_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,2048,attention_kv_cache,324.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m2177_prefill_text_2048_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,2048,recurrent_state,0.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m2177_prefill_text_2048_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,2048,total_context_state,324.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m2177_prefill_text_2048_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,3072,process_peak_rss,5396.840,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m3201_prefill_text_3072_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,3072,attention_kv_cache,468.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m3201_prefill_text_3072_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,3072,recurrent_state,0.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m3201_prefill_text_3072_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,3072,total_context_state,468.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m3201_prefill_text_3072_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,4096,process_peak_rss,5639.530,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m4225_prefill_text_4096_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,4096,attention_kv_cache,612.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m4225_prefill_text_4096_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,4096,recurrent_state,0.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m4225_prefill_text_4096_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,4096,total_context_state,612.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m4225_prefill_text_4096_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,8192,process_peak_rss,6266.680,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m8321_prefill_text_8192_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,8192,attention_kv_cache,1188.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m8321_prefill_text_8192_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,8192,recurrent_state,0.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m8321_prefill_text_8192_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,8192,total_context_state,1188.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m8321_prefill_text_8192_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,16384,process_peak_rss,8158.600,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m16513_prefill_text_16384_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,16384,attention_kv_cache,2340.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m16513_prefill_text_16384_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,16384,recurrent_state,0.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m16513_prefill_text_16384_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,16384,total_context_state,2340.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-095519/Qwen3-8B_m16513_prefill_text_16384_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,32768,process_peak_rss,10054.950,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m32897_prefill_text_32768_r1.mem.csv,process peak VmHWM
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,32768,attention_kv_cache,4644.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m32897_prefill_text_32768_r1.mem.csv,derived as KV incl state minus recurrent state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,32768,recurrent_state,0.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m32897_prefill_text_32768_r1.mem.csv,reported recurrent/state component
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3-8B（8.19B）,8.19B,Q4_0,prefill,32768,total_context_state,4644.000,MiB,lower_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260821-174004-qwen3-8b-resume/Qwen3-8B_m32897_prefill_text_32768_r1.mem.csv,source field: KV incl state
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,1024,long_generation_decode_throughput,59.210,tokens/s,higher_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m1280_decode_text_1024_r1.log,128-token prompt followed by length_tokens generated tokens
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,2048,long_generation_decode_throughput,53.090,tokens/s,higher_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m2304_decode_text_2048_r1.log,128-token prompt followed by length_tokens generated tokens
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,3072,long_generation_decode_throughput,52.380,tokens/s,higher_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m3328_decode_text_3072_r1.log,128-token prompt followed by length_tokens generated tokens
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,4096,long_generation_decode_throughput,45.730,tokens/s,higher_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m4352_decode_text_4096_r1.log,128-token prompt followed by length_tokens generated tokens
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,8192,long_generation_decode_throughput,36.820,tokens/s,higher_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m8448_decode_text_8192_r1.log,128-token prompt followed by length_tokens generated tokens
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,16384,long_generation_decode_throughput,29.800,tokens/s,higher_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m16640_decode_text_16384_r1.log,128-token prompt followed by length_tokens generated tokens
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,long_generation_decode,32768,long_generation_decode_throughput,21.120,tokens/s,higher_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m33024_decode_text_32768_r1.log,128-token prompt followed by length_tokens generated tokens
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,1024,prefill_throughput,390.210,tokens/s,higher_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m1153_prefill_text_1024_r1.log,prompt evaluation; one generated token only closes the run
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,2048,prefill_throughput,352.750,tokens/s,higher_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m2177_prefill_text_2048_r1.log,prompt evaluation; one generated token only closes the run
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,3072,prefill_throughput,319.330,tokens/s,higher_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m3201_prefill_text_3072_r1.log,prompt evaluation; one generated token only closes the run
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,4096,prefill_throughput,291.030,tokens/s,higher_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m4225_prefill_text_4096_r1.log,prompt evaluation; one generated token only closes the run
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,8192,prefill_throughput,212.860,tokens/s,higher_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m8321_prefill_text_8192_r1.log,prompt evaluation; one generated token only closes the run
OnePlus PLK110 / Qualcomm SM8850 / Android 16,CPU,Qwen3.5-0.8B（772.85M）,772.85M,Q4_0,prefill,16384,prefill_throughput,107.620,tokens/s,higher_is_better,single_run_observed,1,PASS,/home/qwe/workspace/llama.cpp/cpu-text-bench-logs/20260822-013033-remaining/qwen35-08b/Qwen3.5-0.8B_m16513_prefill_text_16384_r1.log,prompt evaluation; one generated token only closes the run
